"month","date","State","Expected","Population","Observed","monthlyxs","sumxs","correctedpopulation","irxsuncorrected","irxscorrected","expcorr","xscorrMO","irxscorr"
201708,2017-08-01,"Rhode Island",752,1057018,752,0,0,1057018,0,0,752,0,0
201708,2017-08-01,"South Carolina",3962,5037868.66666667,3962,0,0,5037868.66666667,0,0,3962,0,0
201708,2017-08-01,"South Dakota",626,874674.333333333,626,0,0,874674.333333333,0,0,626,0,0
201708,2017-08-01,"Tennessee",5491,6725320,5491,0,0,6725320,0,0,5491,0,0
201708,2017-08-01,"Texas",15766,28346614,15766,0,0,28346614,0,0,15766,0,0
201708,2017-08-01,"Utah",1436,3112142.16666667,1436,0,0,3112142.16666667,0,0,1436,0,0
201708,2017-08-01,"Vermont",464,625077,464,0,0,625077,0,0,464,0,0
201708,2017-08-01,"Virginia",5376,8477662.5,5376,0,0,8477662.5,0,0,5376,0,0
201708,2017-08-01,"Washington",4580,7444424.66666667,4580,0,0,7444424.66666667,0,0,4580,0,0
201708,2017-08-01,"West Virginia",1851,1816561.33333333,1851,0,0,1816561.33333333,0,0,1851,-2.27373675443232e-13,-1.25167078738822e-14
201708,2017-08-01,"Wisconsin",4131,5795842.33333333,4131,0,0,5795842.33333333,0,0,4131,0,0
201708,2017-08-01,"Wyoming",370,579837.333333333,370,0,0,579837.333333333,0,0,370,0,0
201709,2017-09-01,"Alabama",4315,4881398.75,4315,0,0,4881398.75,0,0,4315,0,0
201709,2017-09-01,"Alaska",405,739893.25,405,0,0,739893.25,0,0,405,0,0
201709,2017-09-01,"Arizona",4456,7077123,4456,0,0,7077123,0,0,4456,0,0
201709,2017-09-01,"Arkansas",2590,3005931.5,2590,0,0,3005931.5,0,0,2590,0,0
201709,2017-09-01,"California",20963,39362704.5,20963,0,0,39362704.5,0,0,20963,0,0
201709,2017-09-01,"Colorado",3063,5637354.5,3063,0,0,5637354.5,0,0,3063,0,0
201709,2017-09-01,"Connecticut",2410,3575133.25,2410,0,0,3575133.25,0,0,2410,0,0
201709,2017-09-01,"Delaware",715,960202.75,715,0,0,960202.75,0,0,715,0,0
201709,2017-09-01,"District of Columbia",386,698846,386,0,0,698846,0,0,386,0,0
201709,2017-09-01,"Florida",16639,21046548.25,16639,0,0,21046548.25,0,0,16639,0,0
201709,2017-09-01,"Georgia",6536,10442620.5,6536,0,0,10442620.5,0,0,6536,0,0
201709,2017-09-01,"Hawaii",897,1425097.75,897,0,0,1425097.75,0,0,897,1.13686837721616e-13,7.97747647286764e-15
201709,2017-09-01,"Idaho",1121,1727827.25,1121,0,0,1727827.25,0,0,1121,0,0
201709,2017-09-01,"Illinois",8741,12766091,8741,0,0,12766091,0,0,8741,0,0
201709,2017-09-01,"Indiana",5094,6671171.25,5094,0,0,6671171.25,0,0,5094,0,0
201709,2017-09-01,"Iowa",2351,3145275.5,2351,0,0,3145275.5,0,0,2351,0,0
201709,2017-09-01,"Kansas",2075,2911356,2075,0,0,2911356,0,0,2075,0,0
201709,2017-09-01,"Kentucky",3691,4457760.75,3691,0,0,4457760.75,0,0,3691,-4.54747350886464e-13,-1.02012507263084e-14
201709,2017-09-01,"Louisiana",3552,4671367.25,3552,0,0,4671367.25,0,0,3552,0,0
201709,2017-09-01,"Maine",1175,1336838,1175,0,0,1336838,0,0,1175,0,0
201709,2017-09-01,"Maryland",3915,6031677.75,3915,0,0,6031677.75,0,0,3915,4.54747350886464e-13,7.5393177443285e-15
201709,2017-09-01,"Massachusetts",4379,6869100,4379,0,0,6869100,0,0,4379,0,0
201709,2017-09-01,"Michigan",7498,9979385.5,7498,0,0,9979385.5,0,0,7498,0,0
201709,2017-09-01,"Minnesota",3559,5579152.75,3559,0,0,5579152.75,0,0,3559,0,0
201709,2017-09-01,"Mississippi",2561,2988725.25,2561,0,0,2988725.25,0,0,2561,0,0
201709,2017-09-01,"Missouri",4822,6115033,4822,0,0,6115033,0,0,4822,0,0
201709,2017-09-01,"Montana",739,1055851,739,0,0,1055851,0,0,739,0,0
201709,2017-09-01,"Nebraska",1291,1919126.5,1291,0,0,1919126.5,0,0,1291,0,0
201709,2017-09-01,"Nevada",1896,2986754,1896,0,0,2986754,0,0,1896,0,0
201709,2017-09-01,"New Hampshire",986,1351562.25,986,0,0,1351562.25,0,0,986,0,0
201709,2017-09-01,"New Jersey",5789,8889042.75,5789,0,0,8889042.75,0,0,5789,0,0
201709,2017-09-01,"New Mexico",1433,2093071.5,1433,0,0,2093071.5,0,0,1433,0,0
201709,2017-09-01,"New York",12072,19581411.25,12072,0,0,19581411.25,0,0,12072,0,0
201709,2017-09-01,"North Carolina",7275,10304658,7275,0,0,10304658,0,0,7275,0,0
201709,2017-09-01,"North Dakota",505,757581.75,505,0,0,757581.75,0,0,505,0,0
201709,2017-09-01,"Ohio",9587,11669502.5,9587,0,0,11669502.5,0,0,9587,0,0
201709,2017-09-01,"Oklahoma",3191,3936073.5,3191,0,0,3936073.5,0,0,3191,0,0
201709,2017-09-01,"Oregon",2764,4156355,2764,0,0,4156355,0,0,2764,0,0
201709,2017-09-01,"Pennsylvania",10468,12798286,10468,0,0,12798286,0,0,10468,0,0
201709,2017-09-01,"Rhode Island",792,1057250,792,0,0,1057250,0,0,792,0,0
201709,2017-09-01,"South Carolina",3918,5043252,3918,0,0,5043252,0,0,3918,0,0
201709,2017-09-01,"South Dakota",581,875145.5,581,0,0,875145.5,0,0,581,0,0
201709,2017-09-01,"Tennessee",5542,6730606,5542,0,0,6730606,0,0,5542,0,0
201709,2017-09-01,"Texas",15522,28374409,15522,0,0,28374409,0,0,15522,-1.81898940354586e-12,-6.41066886554661e-15
201709,2017-09-01,"Utah",1496,3116443.25,1496,0,0,3116443.25,0,0,1496,0,0
201709,2017-09-01,"Vermont",444,625049.5,444,0,0,625049.5,0,0,444,0,0
201709,2017-09-01,"Virginia",5382,8480988.25,5382,0,0,8480988.25,0,0,5382,0,0
201709,2017-09-01,"Washington",4405,7452661.5,4405,0,0,7452661.5,0,0,4405,0,0
201709,2017-09-01,"West Virginia",1752,1815500.5,1752,0,0,1815500.5,0,0,1752,0,0
201709,2017-09-01,"Wisconsin",4164,5797190,4164,0,0,5797190,0,0,4164,0,0
201709,2017-09-01,"Wyoming",359,579759,359,0,0,579759,0,0,359,0,0
201710,2017-10-01,"Alabama",4337,4882535.33333333,4337,0,0,4882535.33333333,0,0,4337,0,0
201710,2017-10-01,"Alaska",396,739530,396,0,0,739530,0,0,396,0,0
201710,2017-10-01,"Arizona",4651,7086801.33333333,4651,0,0,7086801.33333333,0,0,4651,0,0
201710,2017-10-01,"Arkansas",2584,3006623.66666667,2584,0,0,3006623.66666667,0,0,2584,0,0
201710,2017-10-01,"California",21702,39371011,21702,0,0,39371011,0,0,21702,0,0
201710,2017-10-01,"Colorado",3240,5643999,3240,0,0,5643999,0,0,3240,0,0
201710,2017-10-01,"Connecticut",2518,3575069.66666667,2518,0,0,3575069.66666667,0,0,2518,0,0
201710,2017-10-01,"Delaware",755,960956.333333333,755,0,0,960956.333333333,0,0,755,0,0
201710,2017-10-01,"District of Columbia",407,699435,407,0,0,699435,0,0,407,-5.6843418860808e-14,-8.12704809750842e-15
201710,2017-10-01,"Florida",17098,21069701.3333333,17098,0,0,21069701.3333333,0,0,17098,0,0
201710,2017-10-01,"Georgia",6980,10451150.3333333,6980,0,0,10451150.3333333,0,0,6980,0,0
201710,2017-10-01,"Hawaii",886,1424876,886,0,0,1424876,0,0,886,1.13686837721616e-13,7.97871798820501e-15
201710,2017-10-01,"Idaho",1201,1730521.33333333,1201,0,0,1730521.33333333,0,0,1201,0,0
201710,2017-10-01,"Illinois",8863,12761490.3333333,8863,0,0,12761490.3333333,0,0,8863,0,0
201710,2017-10-01,"Indiana",5358,6674205.66666667,5358,0,0,6674205.66666667,0,0,5358,0,0
201710,2017-10-01,"Iowa",2539,3145789.33333333,2539,0,0,3145789.33333333,0,0,2539,0,0
201710,2017-10-01,"Kansas",2250,2911510.66666667,2250,0,0,2911510.66666667,0,0,2250,0,0
201710,2017-10-01,"Kentucky",3887,4458484.33333333,3887,0,0,4458484.33333333,0,0,3887,0,0
201710,2017-10-01,"Louisiana",3816,4670598.66666667,3816,0,0,4670598.66666667,0,0,3816,0,0
201710,2017-10-01,"Maine",1192,1337203,1192,0,0,1337203,0,0,1192,0,0
201710,2017-10-01,"Maryland",4066,6032841.66666667,4066,0,0,6032841.66666667,0,0,4066,0,0
201710,2017-10-01,"Massachusetts",4855,6870946.66666667,4855,0,0,6870946.66666667,0,0,4855,0,0
201710,2017-10-01,"Michigan",8034,9980263.33333333,8034,0,0,9980263.33333333,0,0,8034,-9.09494701772928e-13,-9.11293290964863e-15
201710,2017-10-01,"Minnesota",3781,5582442.66666667,3781,0,0,5582442.66666667,0,0,3781,0,0
201710,2017-10-01,"Mississippi",2660,2988075.66666667,2660,0,0,2988075.66666667,0,0,2660,0,0
201710,2017-10-01,"Missouri",5033,6116250,5033,0,0,6116250,0,0,5033,0,0
201710,2017-10-01,"Montana",868,1056514,868,0,0,1056514,0,0,868,-1.13686837721616e-13,-1.07605614049237e-14
201710,2017-10-01,"Nebraska",1401,1919836,1401,0,0,1919836,0,0,1401,0,0
201710,2017-10-01,"Nevada",1998,2991639.66666667,1998,0,0,2991639.66666667,0,0,1998,0,0
201710,2017-10-01,"New Hampshire",1047,1351951.33333333,1047,0,0,1351951.33333333,0,0,1047,0,0
201710,2017-10-01,"New Jersey",5836,8889341.33333333,5836,0,0,8889341.33333333,0,0,5836,0,0
201710,2017-10-01,"New Mexico",1560,2093147.33333333,1560,0,0,2093147.33333333,0,0,1560,0,0
201710,2017-10-01,"New York",12681,19577265.3333333,12681,0,0,19577265.3333333,0,0,12681,1.81898940354586e-12,9.29133549847101e-15
201710,2017-10-01,"North Carolina",7619,10314291.3333333,7619,0,0,10314291.3333333,0,0,7619,0,0
201710,2017-10-01,"North Dakota",568,757857.333333333,568,0,0,757857.333333333,0,0,568,0,0
201710,2017-10-01,"Ohio",9879,11670768,9879,0,0,11670768,0,0,9879,0,0
201710,2017-10-01,"Oklahoma",3252,3936897.33333333,3252,0,0,3936897.33333333,0,0,3252,0,0
201710,2017-10-01,"Oregon",3085,4159375.33333333,3085,0,0,4159375.33333333,0,0,3085,0,0
201710,2017-10-01,"Pennsylvania",11059,12799488.3333333,11059,0,0,12799488.3333333,0,0,11059,0,0
201710,2017-10-01,"Rhode Island",788,1057482,788,0,0,1057482,0,0,788,0,0
201710,2017-10-01,"South Carolina",4115,5048635.33333333,4115,0,0,5048635.33333333,0,0,4115,0,0
201710,2017-10-01,"South Dakota",722,875616.666666667,722,0,0,875616.666666667,0,0,722,0,0
201710,2017-10-01,"Tennessee",5773,6735892,5773,0,0,6735892,0,0,5773,0,0
201710,2017-10-01,"Texas",16731,28402204,16731,0,0,28402204,0,0,16731,0,0
201710,2017-10-01,"Utah",1502,3120744.33333333,1502,0,0,3120744.33333333,0,0,1502,0,0
201710,2017-10-01,"Vermont",490,625022,490,0,0,625022,0,0,490,0,0
201710,2017-10-01,"Virginia",5653,8484314,5653,0,0,8484314,0,0,5653,0,0
201710,2017-10-01,"Washington",4625,7460898.33333333,4625,0,0,7460898.33333333,0,0,4625,0,0
201710,2017-10-01,"West Virginia",1988,1814439.66666667,1988,0,0,1814439.66666667,0,0,1988,0,0
201710,2017-10-01,"Wisconsin",4391,5798537.66666667,4391,0,0,5798537.66666667,0,0,4391,0,0
201710,2017-10-01,"Wyoming",405,579680.666666667,405,0,0,579680.666666667,0,0,405,0,0
201711,2017-11-01,"Alabama",4402,4883671.91666667,4402,0,0,4883671.91666667,0,0,4402,0,0
201711,2017-11-01,"Alaska",377,739166.75,377,0,0,739166.75,0,0,377,0,0
201711,2017-11-01,"Arizona",4672,7096479.66666667,4672,0,0,7096479.66666667,0,0,4672,0,0
201711,2017-11-01,"Arkansas",2641,3007315.83333333,2641,0,0,3007315.83333333,0,0,2641,0,0
201711,2017-11-01,"California",21098,39379317.5,21098,0,0,39379317.5,0,0,21098,0,0
201711,2017-11-01,"Colorado",3138,5650643.5,3138,0,0,5650643.5,0,0,3138,4.54747350886464e-13,8.04770909519357e-15
201711,2017-11-01,"Connecticut",2586,3575006.08333333,2586,0,0,3575006.08333333,0,0,2586,0,0
201711,2017-11-01,"Delaware",806,961709.916666667,806,0,0,961709.916666667,0,0,806,0,0
201711,2017-11-01,"District of Columbia",370,700024,370,0,0,700024,0,0,370,0,0
201711,2017-11-01,"Florida",16654,21092854.4166667,16654,0,0,21092854.4166667,0,0,16654,0,0
201711,2017-11-01,"Georgia",6882,10459680.1666667,6882,0,0,10459680.1666667,0,0,6882,9.09494701772928e-13,8.69524390116e-15
201711,2017-11-01,"Hawaii",955,1424654.25,955,0,0,1424654.25,0,0,955,1.13686837721616e-13,7.97995989003058e-15
201711,2017-11-01,"Idaho",1139,1733215.41666667,1139,0,0,1733215.41666667,0,0,1139,0,0
201711,2017-11-01,"Illinois",9090,12756889.6666667,9090,0,0,12756889.6666667,0,0,9090,0,0
201711,2017-11-01,"Indiana",5325,6677240.08333333,5325,0,0,6677240.08333333,0,0,5325,0,0
201711,2017-11-01,"Iowa",2570,3146303.16666667,2570,0,0,3146303.16666667,0,0,2570,0,0
201711,2017-11-01,"Kansas",2225,2911665.33333333,2225,0,0,2911665.33333333,0,0,2225,0,0
201711,2017-11-01,"Kentucky",3873,4459207.91666667,3873,0,0,4459207.91666667,0,0,3873,0,0
201711,2017-11-01,"Louisiana",3864,4669830.08333333,3864,0,0,4669830.08333333,0,0,3864,0,0
201711,2017-11-01,"Maine",1248,1337568,1248,0,0,1337568,0,0,1248,0,0
201711,2017-11-01,"Maryland",4106,6034005.58333333,4106,0,0,6034005.58333333,0,0,4106,0,0
201711,2017-11-01,"Massachusetts",4823,6872793.33333333,4823,0,0,6872793.33333333,0,0,4823,0,0
201711,2017-11-01,"Michigan",7961,9981141.16666667,7961,0,0,9981141.16666667,0,0,7961,0,0
201711,2017-11-01,"Minnesota",3799,5585732.58333333,3799,0,0,5585732.58333333,0,0,3799,-4.54747350886464e-13,-8.14123025229199e-15
201711,2017-11-01,"Mississippi",2744,2987426.08333333,2744,0,0,2987426.08333333,0,0,2744,0,0
201711,2017-11-01,"Missouri",5015,6117467,5015,0,0,6117467,0,0,5015,0,0
201711,2017-11-01,"Montana",830,1057177,830,0,0,1057177,0,0,830,0,0
201711,2017-11-01,"Nebraska",1392,1920545.5,1392,0,0,1920545.5,0,0,1392,0,0
201711,2017-11-01,"Nevada",1987,2996525.33333333,1987,0,0,2996525.33333333,0,0,1987,0,0
201711,2017-11-01,"New Hampshire",1035,1352340.41666667,1035,0,0,1352340.41666667,0,0,1035,0,0
201711,2017-11-01,"New Jersey",6089,8889639.91666667,6089,0,0,8889639.91666667,0,0,6089,0,0
201711,2017-11-01,"New Mexico",1486,2093223.16666667,1486,0,0,2093223.16666667,0,0,1486,0,0
201711,2017-11-01,"New York",12944,19573119.4166667,12944,0,0,19573119.4166667,0,0,12944,0,0
201711,2017-11-01,"North Carolina",7591,10323924.6666667,7591,0,0,10323924.6666667,0,0,7591,0,0
201711,2017-11-01,"North Dakota",543,758132.916666667,543,0,0,758132.916666667,0,0,543,0,0
201711,2017-11-01,"Ohio",10231,11672033.5,10231,0,0,11672033.5,0,0,10231,0,0
201711,2017-11-01,"Oklahoma",3359,3937721.16666667,3359,0,0,3937721.16666667,0,0,3359,0,0
201711,2017-11-01,"Oregon",2892,4162395.66666667,2892,0,0,4162395.66666667,0,0,2892,0,0
201711,2017-11-01,"Pennsylvania",11017,12800690.6666667,11017,0,0,12800690.6666667,0,0,11017,0,0
201711,2017-11-01,"Rhode Island",822,1057714,822,0,0,1057714,0,0,822,0,0
201711,2017-11-01,"South Carolina",4113,5054018.66666667,4113,0,0,5054018.66666667,0,0,4113,0,0
201711,2017-11-01,"South Dakota",683,876087.833333333,683,0,0,876087.833333333,0,0,683,0,0
201711,2017-11-01,"Tennessee",5779,6741178,5779,0,0,6741178,0,0,5779,0,0
201711,2017-11-01,"Texas",16555,28429999,16555,0,0,28429999,0,0,16555,0,0
201711,2017-11-01,"Utah",1497,3125045.41666667,1497,0,0,3125045.41666667,0,0,1497,0,0
201711,2017-11-01,"Vermont",501,624994.5,501,0,0,624994.5,0,0,501,0,0
201711,2017-11-01,"Virginia",5658,8487639.75,5658,0,0,8487639.75,0,0,5658,0,0
201711,2017-11-01,"Washington",4731,7469135.16666667,4731,0,0,7469135.16666667,0,0,4731,0,0
201711,2017-11-01,"West Virginia",1960,1813378.83333333,1960,0,0,1813378.83333333,0,0,1960,0,0
201711,2017-11-01,"Wisconsin",4416,5799885.33333333,4416,0,0,5799885.33333333,0,0,4416,0,0
201711,2017-11-01,"Wyoming",417,579602.333333333,417,0,0,579602.333333333,0,0,417,0,0
201712,2017-12-01,"Alabama",4899,4884808.5,4899,0,0,4884808.5,0,0,4899,0,0
201712,2017-12-01,"Alaska",403,738803.5,403,0,0,738803.5,0,0,403,0,0
201712,2017-12-01,"Arizona",5418,7106158,5418,0,0,7106158,0,0,5418,0,0
201712,2017-12-01,"Arkansas",3208,3008008,3208,0,0,3008008,0,0,3208,0,0
201712,2017-12-01,"California",25360,39387624,25360,0,0,39387624,0,0,25360,0,0
201712,2017-12-01,"Colorado",3395,5657288,3395,0,0,5657288,0,0,3395,-4.54747350886464e-13,-8.03825703917609e-15
201712,2017-12-01,"Connecticut",2908,3574942.5,2908,0,0,3574942.5,0,0,2908,0,0
201712,2017-12-01,"Delaware",877,962463.5,877,0,0,962463.5,0,0,877,0,0
201712,2017-12-01,"District of Columbia",436,700613,436,0,0,700613,0,0,436,0,0
201712,2017-12-01,"Florida",18158,21116007.5,18158,0,0,21116007.5,0,0,18158,0,0
201712,2017-12-01,"Georgia",7520,10468210,7520,0,0,10468210,0,0,7520,0,0
201712,2017-12-01,"Hawaii",1069,1424432.5,1069,0,0,1424432.5,0,0,1069,0,0
201712,2017-12-01,"Idaho",1233,1735909.5,1233,0,0,1735909.5,0,0,1233,0,0
201712,2017-12-01,"Illinois",10266,12752289,10266,0,0,12752289,0,0,10266,0,0
201712,2017-12-01,"Indiana",5980,6680274.5,5980,0,0,6680274.5,0,0,5980,0,0
201712,2017-12-01,"Iowa",2790,3146817,2790,0,0,3146817,0,0,2790,0,0
201712,2017-12-01,"Kansas",2498,2911820,2498,0,0,2911820,0,0,2498,0,0
201712,2017-12-01,"Kentucky",4558,4459931.5,4558,0,0,4459931.5,0,0,4558,0,0
201712,2017-12-01,"Louisiana",4444,4669061.5,4444,0,0,4669061.5,0,0,4444,0,0
201712,2017-12-01,"Maine",1325,1337933,1325,0,0,1337933,0,0,1325,0,0
201712,2017-12-01,"Maryland",4537,6035169.5,4537,0,0,6035169.5,0,0,4537,0,0
201712,2017-12-01,"Massachusetts",5233,6874640,5233,0,0,6874640,0,0,5233,0,0
201712,2017-12-01,"Michigan",8884,9982019,8884,0,0,9982019,0,0,8884,0,0
201712,2017-12-01,"Minnesota",4048,5589022.5,4048,0,0,5589022.5,0,0,4048,0,0
201712,2017-12-01,"Mississippi",3162,2986776.5,3162,0,0,2986776.5,0,0,3162,0,0
201712,2017-12-01,"Missouri",5655,6118684,5655,0,0,6118684,0,0,5655,0,0
201712,2017-12-01,"Montana",843,1057840,843,0,0,1057840,0,0,843,0,0
201712,2017-12-01,"Nebraska",1516,1921255,1516,0,0,1921255,0,0,1516,0,0
201712,2017-12-01,"Nevada",2242,3001411,2242,0,0,3001411,0,0,2242,0,0
201712,2017-12-01,"New Hampshire",1091,1352729.5,1091,0,0,1352729.5,0,0,1091,0,0
201712,2017-12-01,"New Jersey",6860,8889938.5,6860,0,0,8889938.5,0,0,6860,0,0
201712,2017-12-01,"New Mexico",1676,2093299,1676,0,0,2093299,0,0,1676,0,0
201712,2017-12-01,"New York",14243,19568973.5,14243,0,0,19568973.5,0,0,14243,0,0
201712,2017-12-01,"North Carolina",8550,10333558,8550,0,0,10333558,0,0,8550,0,0
201712,2017-12-01,"North Dakota",566,758408.5,566,0,0,758408.5,0,0,566,0,0
201712,2017-12-01,"Ohio",11456,11673299,11456,0,0,11673299,0,0,11456,-1.81898940354586e-12,-1.55824793277878e-14
201712,2017-12-01,"Oklahoma",3683,3938545,3683,0,0,3938545,0,0,3683,0,0
201712,2017-12-01,"Oregon",3210,4165416,3210,0,0,4165416,0,0,3210,0,0
201712,2017-12-01,"Pennsylvania",12306,12801893,12306,0,0,12801893,0,0,12306,0,0
201712,2017-12-01,"Rhode Island",984,1057946,984,0,0,1057946,0,0,984,0,0
201712,2017-12-01,"South Carolina",4539,5059402,4539,0,0,5059402,0,0,4539,0,0
201712,2017-12-01,"South Dakota",668,876559,668,0,0,876559,0,0,668,0,0
201712,2017-12-01,"Tennessee",6451,6746464,6451,0,0,6746464,0,0,6451,0,0
201712,2017-12-01,"Texas",18690,28457794,18690,0,0,28457794,0,0,18690,0,0
201712,2017-12-01,"Utah",1552,3129346.5,1552,0,0,3129346.5,0,0,1552,2.27373675443232e-13,7.26585168638986e-15
201712,2017-12-01,"Vermont",560,624967,560,0,0,624967,0,0,560,0,0
201712,2017-12-01,"Virginia",6307,8490965.5,6307,0,0,8490965.5,0,0,6307,0,0
201712,2017-12-01,"Washington",5047,7477372,5047,0,0,7477372,0,0,5047,0,0
201712,2017-12-01,"West Virginia",2126,1812318,2126,0,0,1812318,0,0,2126,0,0
201712,2017-12-01,"Wisconsin",4807,5801233,4807,0,0,5801233,0,0,4807,0,0
201712,2017-12-01,"Wyoming",420,579524,420,0,0,579524,0,0,420,0,0
201801,2018-01-01,"Alabama",5701,4885945.08333333,5701,0,0,4885945.08333333,0,0,5701,0,0
201801,2018-01-01,"Alaska",397,738440.25,397,0,0,738440.25,0,0,397,-5.6843418860808e-14,-7.69776821629211e-15
201801,2018-01-01,"Arizona",6221,7115836.33333333,6221,0,0,7115836.33333333,0,0,6221,0,0
201801,2018-01-01,"Arkansas",3350,3008700.16666667,3350,0,0,3008700.16666667,0,0,3350,0,0
201801,2018-01-01,"California",28410,39395930.5,28410,0,0,39395930.5,0,0,28410,0,0
201801,2018-01-01,"Colorado",3704,5663932.5,3704,0,0,5663932.5,0,0,3704,4.54747350886464e-13,8.02882716004232e-15
201801,2018-01-01,"Connecticut",3092,3574878.91666667,3092,0,0,3574878.91666667,0,0,3092,0,0
201801,2018-01-01,"Delaware",895,963217.083333333,895,0,0,963217.083333333,0,0,895,0,0
201801,2018-01-01,"District of Columbia",504,701202,504,0,0,701202,0,0,504,0,0
201801,2018-01-01,"Florida",20038,21139160.5833333,20038,0,0,21139160.5833333,0,0,20038,0,0
201801,2018-01-01,"Georgia",8735,10476739.8333333,8735,0,0,10476739.8333333,0,0,8735,0,0
201801,2018-01-01,"Hawaii",1042,1424210.75,1042,0,0,1424210.75,0,0,1042,0,0
201801,2018-01-01,"Idaho",1322,1738603.58333333,1322,0,0,1738603.58333333,0,0,1322,0,0
201801,2018-01-01,"Illinois",11378,12747688.3333333,11378,0,0,12747688.3333333,0,0,11378,0,0
201801,2018-01-01,"Indiana",6767,6683308.91666667,6767,0,0,6683308.91666667,0,0,6767,0,0
201801,2018-01-01,"Iowa",2906,3147330.83333333,2906,0,0,3147330.83333333,0,0,2906,0,0
201801,2018-01-01,"Kansas",2760,2911974.66666667,2760,0,0,2911974.66666667,0,0,2760,0,0
201801,2018-01-01,"Kentucky",4912,4460655.08333333,4912,0,0,4460655.08333333,0,0,4912,0,0
201801,2018-01-01,"Louisiana",4886,4668292.91666667,4886,0,0,4668292.91666667,0,0,4886,0,0
201801,2018-01-01,"Maine",1350,1338298,1350,0,0,1338298,0,0,1350,2.27373675443232e-13,1.69897642709794e-14
201801,2018-01-01,"Maryland",4925,6036333.41666667,4925,0,0,6036333.41666667,0,0,4925,0,0
201801,2018-01-01,"Massachusetts",5851,6876486.66666667,5851,0,0,6876486.66666667,0,0,5851,0,0
201801,2018-01-01,"Michigan",9632,9982896.83333333,9632,0,0,9982896.83333333,0,0,9632,0,0
201801,2018-01-01,"Minnesota",4384,5592312.41666667,4384,0,0,5592312.41666667,0,0,4384,0,0
201801,2018-01-01,"Mississippi",3384,2986126.91666667,3384,0,0,2986126.91666667,0,0,3384,0,0
201801,2018-01-01,"Missouri",6677,6119901,6677,0,0,6119901,0,0,6677,0,0
201801,2018-01-01,"Montana",874,1058503,874,0,0,1058503,0,0,874,0,0
201801,2018-01-01,"Nebraska",1662,1921964.5,1662,0,0,1921964.5,0,0,1662,0,0
201801,2018-01-01,"Nevada",2474,3006296.66666667,2474,0,0,3006296.66666667,0,0,2474,0,0
201801,2018-01-01,"New Hampshire",1188,1353118.58333333,1188,0,0,1353118.58333333,0,0,1188,0,0
201801,2018-01-01,"New Jersey",7503,8890237.08333333,7503,0,0,8890237.08333333,0,0,7503,0,0
201801,2018-01-01,"New Mexico",1800,2093374.83333333,1800,0,0,2093374.83333333,0,0,1800,0,0
201801,2018-01-01,"New York",15889,19564827.5833333,15889,0,0,19564827.5833333,0,0,15889,0,0
201801,2018-01-01,"North Carolina",9370,10343191.3333333,9370,0,0,10343191.3333333,0,0,9370,0,0
201801,2018-01-01,"North Dakota",626,758684.083333333,626,0,0,758684.083333333,0,0,626,0,0
201801,2018-01-01,"Ohio",12788,11674564.5,12788,0,0,11674564.5,0,0,12788,0,0
201801,2018-01-01,"Oklahoma",4266,3939368.83333333,4266,0,0,3939368.83333333,0,0,4266,0,0
201801,2018-01-01,"Oregon",3484,4168436.33333333,3484,0,0,4168436.33333333,0,0,3484,0,0
201801,2018-01-01,"Pennsylvania",13369,12803095.3333333,13369,0,0,12803095.3333333,0,0,13369,0,0
201801,2018-01-01,"Rhode Island",978,1058178,978,0,0,1058178,0,0,978,0,0
201801,2018-01-01,"South Carolina",5045,5064785.33333333,5045,0,0,5064785.33333333,0,0,5045,0,0
201801,2018-01-01,"South Dakota",733,877030.166666667,733,0,0,877030.166666667,0,0,733,0,0
201801,2018-01-01,"Tennessee",7252,6751750,7252,0,0,6751750,0,0,7252,9.09494701772928e-13,1.34705032291321e-14
201801,2018-01-01,"Texas",21462,28485589,21462,0,0,28485589,0,0,21462,0,0
201801,2018-01-01,"Utah",1711,3133647.58333333,1711,0,0,3133647.58333333,0,0,1711,2.27373675443232e-13,7.25587895245609e-15
201801,2018-01-01,"Vermont",589,624939.5,589,0,0,624939.5,0,0,589,0,0
201801,2018-01-01,"Virginia",6788,8494291.25,6788,0,0,8494291.25,0,0,6788,0,0
201801,2018-01-01,"Washington",5414,7485608.83333333,5414,0,0,7485608.83333333,0,0,5414,0,0
201801,2018-01-01,"West Virginia",2480,1811257.16666667,2480,0,0,1811257.16666667,0,0,2480,0,0
201801,2018-01-01,"Wisconsin",5302,5802580.66666667,5302,0,0,5802580.66666667,0,0,5302,0,0
201801,2018-01-01,"Wyoming",474,579445.666666667,474,0,0,579445.666666667,0,0,474,0,0
201802,2018-02-01,"Alabama",4522,4887081.66666667,4522,0,0,4887081.66666667,0,0,4522,0,0
201802,2018-02-01,"Alaska",337,738077,337,0,0,738077,0,0,337,0,0
201802,2018-02-01,"Arizona",4830,7125514.66666667,4830,0,0,7125514.66666667,0,0,4830,0,0
201802,2018-02-01,"Arkansas",2678,3009392.33333333,2678,0,0,3009392.33333333,0,0,2678,0,0
201802,2018-02-01,"California",22527,39404237,22527,0,0,39404237,0,0,22527,0,0
201802,2018-02-01,"Colorado",3150,5670577,3150,0,0,5670577,0,0,3150,4.54747350886464e-13,8.01941937983496e-15
201802,2018-02-01,"Connecticut",2572,3574815.33333333,2572,0,0,3574815.33333333,0,0,2572,0,0
201802,2018-02-01,"Delaware",801,963970.666666667,801,0,0,963970.666666667,0,0,801,0,0
